                       Resultados das barras
Barra | Modulo (PU) |  Angulo (o) | Modulo da tensao (V)
  551 |    0.956206 |     -1.2419 |        7618.511
  552 |    0.956013 |     -1.2403 |        7616.972
  553 |    0.955815 |     -1.2387 |        7615.392
  554 |    0.955608 |     -1.2370 |        7613.741
  555 |    0.955426 |     -1.2355 |        7612.292
  556 |    0.954885 |     -1.2311 |        7607.983
  557 |    0.955219 |     -1.2339 |        7610.648
  558 |    0.954721 |     -1.2298 |        7606.679
  559 |    0.954558 |     -1.2285 |        7605.378
  560 |    0.951704 |     -1.2054 |        7582.641
  561 |    0.955254 |     -1.3236 |        7610.925
  562 |    0.955242 |     -1.3242 |        7610.829
  563 |    0.955230 |     -1.3248 |        7610.733
  564 |    0.955218 |     -1.3254 |        7610.639
  565 |    0.955206 |     -1.3260 |        7610.541
  566 |    0.955194 |     -1.3266 |        7610.445
  567 |    0.955183 |     -1.3272 |        7610.354
  568 |    0.955171 |     -1.3278 |        7610.260
  569 |    0.955158 |     -1.3284 |        7610.161
  570 |    0.955146 |     -1.3290 |        7610.062
  571 |    0.954859 |     -1.3245 |        7607.773
  572 |    0.954858 |     -1.3245 |        7607.769
  573 |    0.954857 |     -1.3245 |        7607.764
  574 |    0.954856 |     -1.3245 |        7607.755
  575 |    0.954855 |     -1.3245 |        7607.746
  576 |    0.955040 |     -1.3294 |        7609.216
  577 |    0.955040 |     -1.3294 |        7609.216
  578 |    0.955040 |     -1.3294 |        7609.216
  579 |    0.951577 |     -1.2045 |        7581.627
  580 |    0.951577 |     -1.2045 |        7581.627
  581 |    0.955040 |     -1.3294 |        7609.216
  582 |    0.955040 |     -1.3294 |        7609.216
  583 |    0.955040 |     -1.3294 |        7609.216
  584 |    0.955040 |     -1.3294 |        7609.216
  585 |    0.953089 |     -1.4821 |        7593.677
  586 |    0.953193 |     -1.4748 |        7594.499
  587 |    0.953299 |     -1.4672 |        7595.343
  588 |    0.953386 |     -1.4610 |        7596.043
  589 |    0.953468 |     -1.4552 |        7596.695
  590 |    0.994550 |     -0.2789 |        7924.010
  591 |    0.994550 |     -0.2789 |        7924.010
  592 |    0.968606 |     -0.7844 |        7717.306
  593 |    0.954411 |     -1.2273 |        7604.207
  594 |    0.954482 |     -1.2279 |        7604.776
  595 |    0.951691 |     -1.6101 |        7582.539
  596 |    0.951725 |     -1.6076 |        7582.808
  597 |    0.951810 |     -1.6044 |        7583.480
  598 |    0.955085 |     -1.3252 |        7609.580
  599 |    0.955082 |     -1.3252 |        7609.550
  600 |    0.954551 |     -1.3639 |        7605.323
  601 |    0.954545 |     -1.3639 |        7605.274
  602 |    0.954545 |     -1.3639 |        7605.274
  603 |    0.954534 |     -1.3639 |        7605.188
  604 |    0.954532 |     -1.3639 |        7605.174
  605 |    0.954521 |     -1.3638 |        7605.082
  606 |    0.954516 |     -1.3638 |        7605.042
  607 |    0.954511 |     -1.3638 |        7605.006
  608 |    0.954503 |     -1.3637 |        7604.938
  609 |    0.954496 |     -1.3637 |        7604.886
  610 |    0.954492 |     -1.3637 |        7604.854
  611 |    0.954487 |     -1.3636 |        7604.816
  612 |    0.993753 |     -0.2711 |        7917.659
  613 |    0.993767 |     -0.2712 |        7917.776
  614 |    0.993790 |     -0.2714 |        7917.959
  615 |    0.993819 |     -0.2716 |        7918.187
  616 |    0.993830 |     -0.2717 |        7918.278
  617 |    0.993849 |     -0.2719 |        7918.424
  618 |    0.993868 |     -0.2721 |        7918.577
  619 |    0.993872 |     -0.2720 |        7918.608
  620 |    0.993884 |     -0.2721 |        7918.702
  621 |    0.993898 |     -0.2722 |        7918.819
  622 |    0.955077 |     -1.3251 |        7609.511
  623 |    0.955073 |     -1.3251 |        7609.479
  624 |    0.955069 |     -1.3251 |        7609.446
  625 |    0.955065 |     -1.3250 |        7609.417
  626 |    0.955188 |     -1.3233 |        7610.401
  627 |    0.955183 |     -1.3232 |        7610.355
  628 |    0.955177 |     -1.3232 |        7610.312
  629 |    0.955172 |     -1.3232 |        7610.267
  630 |    0.955168 |     -1.3232 |        7610.237
  631 |    0.955162 |     -1.3231 |        7610.192
  632 |    0.952841 |     -1.4997 |        7591.699
  633 |    0.952944 |     -1.4924 |        7592.516
  634 |    0.953057 |     -1.4844 |        7593.418
  635 |    0.955054 |     -1.3296 |        7609.330
  636 |    0.955070 |     -1.3290 |        7609.454
  637 |    0.955066 |     -1.3290 |        7609.428
  638 |    0.955063 |     -1.3289 |        7609.403
  639 |    0.955061 |     -1.3289 |        7609.389
  640 |    0.955060 |     -1.3289 |        7609.374
  641 |    0.955058 |     -1.3289 |        7609.359
  642 |    0.955056 |     -1.3289 |        7609.344
  643 |    0.955054 |     -1.3289 |        7609.329
  644 |    0.955052 |     -1.3289 |        7609.317
  645 |    0.962727 |     -0.9777 |        7670.463
  646 |    0.962727 |     -0.9777 |        7670.463
  647 |    0.962727 |     -0.9777 |        7670.463
  648 |    0.951801 |     -1.2062 |        7583.413
  649 |    0.951806 |     -1.2061 |        7583.452
  650 |    0.951813 |     -1.2062 |        7583.510
  651 |    0.951822 |     -1.2063 |        7583.582
  652 |    0.954284 |     -1.2263 |        7603.196
  653 |    0.954144 |     -1.2251 |        7602.078
  654 |    0.954108 |     -1.2249 |        7601.790
  655 |    0.954062 |     -1.2245 |        7601.424
  656 |    0.954022 |     -1.2242 |        7601.104
  657 |    0.953987 |     -1.2239 |        7600.831
  658 |    0.953971 |     -1.4196 |        7600.705
  659 |    0.954119 |     -1.4091 |        7601.884
  660 |    0.954277 |     -1.3985 |        7603.136
  661 |    0.954430 |     -1.3882 |        7604.355
  662 |    0.954604 |     -1.3764 |        7605.745
  663 |    0.955036 |     -1.3294 |        7609.186
  664 |    0.955146 |     -1.3268 |        7610.064
  665 |    0.951704 |     -1.2054 |        7582.636
  666 |    0.951703 |     -1.2053 |        7582.630
  667 |    0.951702 |     -1.2053 |        7582.620
  668 |    0.951700 |     -1.2053 |        7582.611
  669 |    0.999636 |     -0.0236 |        7964.534
  670 |    0.999530 |     -0.0304 |        7963.690
  671 |    0.999756 |     -0.0158 |        7965.489
  672 |    0.962727 |     -0.9777 |        7670.463
  673 |    0.962727 |     -0.9777 |        7670.463
  674 |    0.962727 |     -0.9777 |        7670.463
  675 |    0.954567 |     -1.3640 |        7605.449
  676 |    0.954558 |     -1.3640 |        7605.374
  677 |    0.954557 |     -1.3640 |        7605.371
  678 |    0.954557 |     -1.3640 |        7605.368
  679 |    0.955050 |     -1.3297 |        7609.301
  680 |    0.955050 |     -1.3297 |        7609.301
  681 |    0.952716 |     -1.5087 |        7590.703
  682 |    0.952716 |     -1.5087 |        7590.703
  683 |    0.952792 |     -1.5032 |        7591.308
  684 |    0.952789 |     -1.5032 |        7591.285
  685 |    0.952786 |     -1.5032 |        7591.262
  686 |    0.952783 |     -1.5032 |        7591.239
  687 |    0.952781 |     -1.5031 |        7591.217
  688 |    0.952778 |     -1.5031 |        7591.195
  689 |    0.952774 |     -1.5031 |        7591.167
  690 |    0.952769 |     -1.5031 |        7591.123
  691 |    0.952766 |     -1.5030 |        7591.103
  692 |    0.952764 |     -1.5030 |        7591.082
  693 |    0.952758 |     -1.5030 |        7591.040
  694 |    0.952756 |     -1.5030 |        7591.020
  695 |    0.952754 |     -1.5029 |        7591.001
  696 |    0.952751 |     -1.5029 |        7590.981
  697 |    0.952748 |     -1.5029 |        7590.961
  698 |    0.952746 |     -1.5029 |        7590.941
  699 |    0.954858 |     -1.3245 |        7607.765
  700 |    0.954857 |     -1.3244 |        7607.758
  701 |    0.955138 |     -1.3256 |        7610.001
  702 |    0.955125 |     -1.3255 |        7609.894
  703 |    0.955111 |     -1.3254 |        7609.781
  704 |    0.955107 |     -1.3254 |        7609.749
  705 |    0.955103 |     -1.3253 |        7609.719
  706 |    0.955099 |     -1.3253 |        7609.686
  707 |    0.955094 |     -1.3253 |        7609.651
  708 |    0.955090 |     -1.3252 |        7609.620
  709 |    0.955089 |     -1.3252 |        7609.609
  710 |    0.955232 |     -1.3235 |        7610.746
  711 |    0.955194 |     -1.3232 |        7610.445
  712 |    0.955185 |     -1.3231 |        7610.372
  713 |    0.955175 |     -1.3230 |        7610.297
  714 |    0.955166 |     -1.3230 |        7610.220
  715 |    0.955081 |     -1.3252 |        7609.542
  716 |    0.951969 |     -1.5962 |        7584.746
  717 |    0.951906 |     -1.6007 |        7584.248
  718 |    0.952028 |     -1.5919 |        7585.220
  719 |    0.952137 |     -1.5841 |        7586.087
  720 |    0.952209 |     -1.5789 |        7586.664
  721 |    0.952274 |     -1.5742 |        7587.183
  722 |    0.952358 |     -1.5682 |        7587.853
  723 |    0.952418 |     -1.5639 |        7588.326
  724 |    0.952641 |     -1.5141 |        7590.102
  725 |    0.952577 |     -1.5186 |        7589.598
  726 |    0.954483 |     -1.3636 |        7604.782
  727 |    0.954478 |     -1.3636 |        7604.742
  728 |    0.954474 |     -1.3636 |        7604.707
  729 |    0.954470 |     -1.3636 |        7604.675
  730 |    0.993730 |     -0.2714 |        7917.475
  731 |    0.993730 |     -0.2714 |        7917.479
  732 |    0.993730 |     -0.2714 |        7917.481
  733 |    0.993731 |     -0.2714 |        7917.483
  734 |    0.993735 |     -0.2713 |        7917.519
  735 |    0.993740 |     -0.2713 |        7917.555
  736 |    0.993745 |     -0.2712 |        7917.601
  737 |    0.955052 |     -1.3439 |        7609.315
  738 |    0.955158 |     -1.3333 |        7610.158
  739 |    0.955255 |     -1.3235 |        7610.933
  740 |    0.955222 |     -1.3235 |        7610.672
  741 |    0.955215 |     -1.3234 |        7610.612
  742 |    0.955206 |     -1.3233 |        7610.540
  743 |    0.955198 |     -1.3233 |        7610.473
  744 |    0.955192 |     -1.3233 |        7610.429
  745 |    0.953949 |     -1.2236 |        7600.529
  746 |    0.953915 |     -1.2233 |        7600.257
  747 |    0.953884 |     -1.2231 |        7600.007
  748 |    0.955135 |     -1.3230 |        7609.977
  749 |    0.955137 |     -1.3230 |        7609.994
  750 |    0.955140 |     -1.3230 |        7610.014
  751 |    0.951380 |     -1.2032 |        7580.059
  752 |    0.951378 |     -1.2032 |        7580.045
  753 |    0.953556 |     -1.4490 |        7597.395
  754 |    0.953647 |     -1.4426 |        7598.119
  755 |    0.953839 |     -1.4290 |        7599.647
  756 |    0.954116 |     -1.4091 |        7601.854
  757 |    0.955141 |     -1.3266 |        7610.023
  758 |    0.955141 |     -1.3266 |        7610.023
  759 |    0.955141 |     -1.3266 |        7610.023
  760 |    0.955133 |     -1.3266 |        7609.959
  761 |    0.955140 |     -1.3266 |        7610.011
  762 |    0.955128 |     -1.3265 |        7609.920
  763 |    0.955116 |     -1.3264 |        7609.821
  764 |    0.955102 |     -1.3263 |        7609.711
  765 |    0.955092 |     -1.3263 |        7609.633
  766 |    0.955080 |     -1.3262 |        7609.539
  767 |    0.955069 |     -1.3261 |        7609.446
  768 |    0.955057 |     -1.3260 |        7609.355
  769 |    0.955142 |     -1.3230 |        7610.033
  770 |    0.955147 |     -1.3230 |        7610.072
  771 |    0.955152 |     -1.3230 |        7610.110
  772 |    0.955157 |     -1.3231 |        7610.148
  773 |    0.953854 |     -1.2229 |        7599.770
  774 |    0.953828 |     -1.2226 |        7599.560
  775 |    0.953821 |     -1.2227 |        7599.504
  776 |    0.953815 |     -1.2228 |        7599.459
  777 |    0.951177 |     -1.2012 |        7578.438
  778 |    0.951182 |     -1.2012 |        7578.479
  779 |    0.951865 |     -1.2066 |        7583.925
  780 |    0.951909 |     -1.2070 |        7584.276
  781 |    0.951945 |     -1.2073 |        7584.556
  782 |    0.951979 |     -1.2076 |        7584.833
  783 |    0.952023 |     -1.2079 |        7585.181
  784 |    0.954994 |     -1.3255 |        7608.855
  785 |    0.954984 |     -1.3254 |        7608.773
  786 |    0.954973 |     -1.3253 |        7608.688
  787 |    0.954963 |     -1.3252 |        7608.606
  788 |    0.954952 |     -1.3252 |        7608.520
  789 |    0.954940 |     -1.3251 |        7608.424
  790 |    0.954931 |     -1.3250 |        7608.348
  791 |    0.954754 |     -1.3648 |        7606.940
  792 |    0.954733 |     -1.3648 |        7606.776
  793 |    0.954731 |     -1.3647 |        7606.753
  794 |    0.954733 |     -1.3648 |        7606.776
  795 |    0.954733 |     -1.3648 |        7606.776
  796 |    0.954733 |     -1.3648 |        7606.776
  797 |    0.954733 |     -1.3648 |        7606.776
  798 |    0.954733 |     -1.3648 |        7606.776
  799 |    0.954733 |     -1.3648 |        7606.776
  800 |    0.954717 |     -1.3647 |        7606.642
  801 |    0.954700 |     -1.3646 |        7606.511
  802 |    0.954686 |     -1.3645 |        7606.394
  803 |    0.954670 |     -1.3645 |        7606.274
  804 |    0.954657 |     -1.3644 |        7606.170
  805 |    0.954649 |     -1.3644 |        7606.106
  806 |    0.954649 |     -1.3644 |        7606.106
  807 |    0.954629 |     -1.3643 |        7605.942
  808 |    0.954622 |     -1.3643 |        7605.886
  809 |    0.954638 |     -1.3643 |        7606.014
  810 |    0.954618 |     -1.3643 |        7605.860
  811 |    0.954604 |     -1.3642 |        7605.744
  812 |    0.954595 |     -1.3641 |        7605.670
  813 |    0.954582 |     -1.3641 |        7605.568
  814 |    0.954575 |     -1.3641 |        7605.510
  815 |    0.954567 |     -1.3640 |        7605.449
  816 |    0.954622 |     -1.3643 |        7605.886
  817 |    0.954622 |     -1.3643 |        7605.886
  818 |    0.951336 |     -1.2024 |        7579.704
  819 |    0.951415 |     -1.2031 |        7580.335
  820 |    0.951495 |     -1.2037 |        7580.974
  821 |    0.951206 |     -1.2014 |        7578.670
  822 |    0.951158 |     -1.2010 |        7578.288
  823 |    0.951124 |     -1.2007 |        7578.016
  824 |    0.951064 |     -1.2002 |        7577.541
  825 |    0.952060 |     -1.2082 |        7585.478
  826 |    0.952103 |     -1.2086 |        7585.815
  827 |    0.952132 |     -1.2088 |        7586.048
  828 |    0.952159 |     -1.2090 |        7586.263
  829 |    0.952172 |     -1.2091 |        7586.367
  830 |    0.952310 |     -1.2103 |        7587.469
  831 |    0.952431 |     -1.2112 |        7588.433
  832 |    0.952543 |     -1.2122 |        7589.321
  833 |    0.952626 |     -1.2128 |        7589.984
  834 |    0.952740 |     -1.2138 |        7590.892
  835 |    0.952835 |     -1.2145 |        7591.653
  836 |    0.952944 |     -1.2154 |        7592.518
  837 |    0.953036 |     -1.2162 |        7593.254
  838 |    0.953159 |     -1.2172 |        7594.229
  839 |    0.953262 |     -1.2180 |        7595.049
  840 |    0.953361 |     -1.2188 |        7595.844
  841 |    0.953430 |     -1.2194 |        7596.388
  842 |    0.953550 |     -1.2203 |        7597.346
  843 |    0.953664 |     -1.2213 |        7598.255
  844 |    0.953739 |     -1.2219 |        7598.849
  845 |    0.953852 |     -1.2228 |        7599.749
  846 |    0.953927 |     -1.2234 |        7600.353
  847 |    0.954002 |     -1.2240 |        7600.949
  848 |    0.954069 |     -1.2245 |        7601.480
  849 |    0.952074 |     -1.2084 |        7585.586
  850 |    0.951730 |     -1.2055 |        7582.845
  851 |    0.951036 |     -1.2000 |        7577.320
  852 |    0.951002 |     -1.1997 |        7577.042
  853 |    0.950986 |     -1.1996 |        7576.922
  854 |    0.950969 |     -1.1995 |        7576.781
  855 |    0.950945 |     -1.1993 |        7576.594
  856 |    0.950889 |     -1.1989 |        7576.147
  857 |    0.950862 |     -1.1986 |        7575.929
  858 |    0.950926 |     -1.1991 |        7576.441
  859 |    0.950937 |     -1.1992 |        7576.524
  860 |    0.950767 |     -1.1979 |        7575.174
  861 |    0.950763 |     -1.1979 |        7575.138
  862 |    0.950760 |     -1.1979 |        7575.120
  863 |    0.950758 |     -1.1978 |        7575.105
  864 |    0.950756 |     -1.1978 |        7575.087
